index,rating
index_27062,1.0
index_27063,1.0
index_27064,1.0
index_27065,5.0
index_27066,5.0
index_27067,5.0
index_27068,5.0
index_27069,1.0
index_27070,5.0
index_27071,1.0
index_27072,1.0
index_27073,1.0
index_27074,5.0
index_27075,1.0
index_27076,1.0
index_27077,5.0
index_27078,1.0
index_27079,1.0
index_27080,1.0
index_27081,5.0
index_27082,5.0
index_27083,5.0
index_27084,1.0
index_27085,1.0
index_27086,1.0
index_27087,1.0
index_27088,1.0
index_27089,5.0
index_27090,1.0
index_27091,5.0
index_27092,5.0
index_27093,5.0
index_27094,5.0
index_27095,1.0
index_27096,5.0
index_27097,1.0
index_27098,5.0
index_27099,5.0
index_27100,5.0
index_27101,1.0
index_27102,5.0
index_27103,5.0
index_27104,5.0
index_27105,1.0
index_27106,1.0
index_27107,1.0
index_27108,1.0
index_27109,1.0
index_27110,5.0
index_27111,5.0
index_27112,5.0
index_27113,5.0
index_27114,1.0
index_27115,1.0
index_27116,1.0
index_27117,5.0
index_27118,1.0
index_27119,5.0
index_27120,1.0
index_27121,5.0
index_27122,1.0
index_27123,5.0
index_27124,5.0
index_27125,1.0
index_27126,1.0
index_27127,5.0
index_27128,5.0
index_27129,5.0
index_27130,1.0
index_27131,5.0
index_27132,1.0
index_27133,5.0
index_27134,5.0
index_27135,5.0
index_27136,1.0
index_27137,5.0
index_27138,1.0
index_27139,5.0
index_27140,1.0
index_27141,5.0
index_27142,1.0
index_27143,5.0
index_27144,5.0
index_27145,5.0
index_27146,1.0
index_27147,1.0
index_27148,1.0
index_27149,5.0
index_27150,5.0
index_27151,1.0
index_27152,1.0
index_27153,5.0
index_27154,1.0
index_27155,1.0
index_27156,1.0
index_27157,5.0
index_27158,1.0
index_27159,5.0
index_27160,5.0
index_27161,5.0
index_27162,5.0
index_27163,5.0
index_27164,5.0
index_27165,5.0
index_27166,5.0
index_27167,1.0
index_27168,5.0
index_27169,5.0
index_27170,1.0
index_27171,5.0
index_27172,1.0
index_27173,5.0
index_27174,1.0
index_27175,1.0
index_27176,5.0
index_27177,5.0
index_27178,1.0
index_27179,1.0
index_27180,1.0
index_27181,1.0
index_27182,5.0
index_27183,1.0
index_27184,5.0
index_27185,1.0
index_27186,1.0
index_27187,5.0
index_27188,5.0
index_27189,1.0
index_27190,5.0
index_27191,5.0
index_27192,5.0
index_27193,5.0
index_27194,1.0
index_27195,5.0
index_27196,5.0
index_27197,1.0
index_27198,5.0
index_27199,5.0
index_27200,5.0
index_27201,5.0
index_27202,5.0
index_27203,5.0
index_27204,1.0
index_27205,5.0
index_27206,1.0
index_27207,1.0
index_27208,5.0
index_27209,5.0
index_27210,5.0
index_27211,1.0
index_27212,5.0
index_27213,5.0
index_27214,5.0
index_27215,5.0
index_27216,5.0
index_27217,5.0
index_27218,1.0
index_27219,1.0
index_27220,5.0
index_27221,1.0
index_27222,1.0
index_27223,1.0
index_27224,1.0
index_27225,5.0
index_27226,1.0
index_27227,1.0
index_27228,1.0
index_27229,1.0
index_27230,1.0
index_27231,1.0
index_27232,5.0
index_27233,1.0
index_27234,5.0
index_27235,5.0
index_27236,5.0
index_27237,5.0
index_27238,1.0
index_27239,5.0
index_27240,1.0
index_27241,1.0
index_27242,5.0
index_27243,5.0
index_27244,1.0
index_27245,1.0
index_27246,1.0
index_27247,5.0
index_27248,5.0
index_27249,1.0
index_27250,5.0
index_27251,5.0
index_27252,1.0
index_27253,5.0
index_27254,5.0
index_27255,5.0
index_27256,1.0
index_27257,5.0
index_27258,5.0
index_27259,5.0
index_27260,5.0
index_27261,5.0
index_27262,5.0
index_27263,1.0
index_27264,1.0
index_27265,1.0
index_27266,5.0
index_27267,5.0
index_27268,5.0
index_27269,5.0
index_27270,1.0
index_27271,1.0
index_27272,1.0
index_27273,1.0
index_27274,5.0
index_27275,1.0
index_27276,1.0
index_27277,1.0
index_27278,5.0
index_27279,1.0
index_27280,1.0
index_27281,1.0
index_27282,1.0
index_27283,1.0
index_27284,5.0
index_27285,5.0
index_27286,1.0
index_27287,5.0
index_27288,5.0
index_27289,1.0
index_27290,5.0
index_27291,5.0
index_27292,5.0
index_27293,1.0
index_27294,1.0
index_27295,5.0
index_27296,5.0
index_27297,5.0
index_27298,1.0
index_27299,1.0
index_27300,5.0
index_27301,1.0
index_27302,1.0
index_27303,1.0
index_27304,1.0
index_27305,1.0
index_27306,5.0
index_27307,5.0
index_27308,1.0
index_27309,5.0
index_27310,5.0
index_27311,5.0
index_27312,1.0
index_27313,5.0
index_27314,5.0
index_27315,5.0
index_27316,5.0
index_27317,1.0
index_27318,1.0
index_27319,1.0
index_27320,1.0
index_27321,5.0
index_27322,1.0
index_27323,5.0
index_27324,5.0
index_27325,1.0
index_27326,1.0
index_27327,1.0
index_27328,1.0
index_27329,5.0
index_27330,5.0
index_27331,1.0
index_27332,1.0
index_27333,5.0
index_27334,1.0
index_27335,1.0
index_27336,5.0
index_27337,1.0
index_27338,5.0
index_27339,5.0
index_27340,5.0
index_27341,1.0
index_27342,1.0
index_27343,5.0
index_27344,5.0
index_27345,5.0
index_27346,1.0
index_27347,5.0
index_27348,5.0
index_27349,5.0
index_27350,1.0
index_27351,1.0
index_27352,5.0
index_27353,5.0
index_27354,1.0
index_27355,1.0
index_27356,5.0
index_27357,5.0
index_27358,5.0
index_27359,1.0
index_27360,5.0
index_27361,1.0
index_27362,1.0
index_27363,5.0
index_27364,5.0
index_27365,1.0
index_27366,5.0
index_27367,5.0
index_27368,1.0
index_27369,1.0
index_27370,5.0
index_27371,5.0
index_27372,1.0
index_27373,5.0
index_27374,5.0
index_27375,1.0
index_27376,5.0
index_27377,5.0
index_27378,1.0
index_27379,5.0
index_27380,5.0
index_27381,5.0
index_27382,1.0
index_27383,5.0
index_27384,1.0
index_27385,5.0
index_27386,5.0
index_27387,1.0
index_27388,5.0
index_27389,1.0
index_27390,1.0
index_27391,1.0
index_27392,5.0
index_27393,1.0
index_27394,5.0
index_27395,5.0
index_27396,5.0
index_27397,1.0
index_27398,1.0
index_27399,1.0
index_27400,5.0
index_27401,1.0
index_27402,5.0
index_27403,1.0
index_27404,5.0
index_27405,5.0
index_27406,5.0
index_27407,1.0
index_27408,5.0
index_27409,5.0
index_27410,1.0
index_27411,5.0
index_27412,1.0
index_27413,1.0
index_27414,1.0
index_27415,1.0
index_27416,1.0
index_27417,5.0
index_27418,5.0
index_27419,1.0
index_27420,5.0
index_27421,1.0
index_27422,5.0
index_27423,5.0
index_27424,5.0
index_27425,5.0
index_27426,1.0
index_27427,5.0
index_27428,1.0
index_27429,1.0
index_27430,5.0
index_27431,5.0
index_27432,1.0
index_27433,5.0
index_27434,5.0
index_27435,1.0
index_27436,5.0
index_27437,1.0
index_27438,5.0
index_27439,1.0
index_27440,1.0
index_27441,5.0
index_27442,5.0
index_27443,5.0
index_27444,1.0
index_27445,1.0
index_27446,1.0
index_27447,5.0
index_27448,5.0
index_27449,1.0
index_27450,5.0
index_27451,5.0
index_27452,1.0
index_27453,1.0
index_27454,1.0
index_27455,1.0
index_27456,5.0
index_27457,1.0
index_27458,1.0
index_27459,1.0
index_27460,1.0
index_27461,5.0
index_27462,5.0
index_27463,5.0
index_27464,5.0
index_27465,1.0
index_27466,1.0
index_27467,1.0
index_27468,5.0
index_27469,5.0
index_27470,5.0
index_27471,1.0
index_27472,1.0
index_27473,1.0
index_27474,1.0
index_27475,5.0
index_27476,1.0
index_27477,5.0
index_27478,5.0
index_27479,5.0
index_27480,5.0
index_27481,1.0
index_27482,5.0
index_27483,1.0
index_27484,5.0
index_27485,1.0
index_27486,1.0
index_27487,1.0
index_27488,1.0
index_27489,1.0
index_27490,5.0
index_27491,5.0
index_27492,5.0
index_27493,1.0
index_27494,1.0
index_27495,5.0
index_27496,1.0
index_27497,5.0
index_27498,1.0
index_27499,1.0
index_27500,5.0
index_27501,5.0
index_27502,5.0
index_27503,5.0
index_27504,5.0
index_27505,5.0
index_27506,5.0
index_27507,5.0
index_27508,1.0
index_27509,5.0
index_27510,1.0
index_27511,5.0
index_27512,5.0
index_27513,1.0
index_27514,1.0
index_27515,1.0
index_27516,5.0
index_27517,5.0
index_27518,5.0
index_27519,1.0
index_27520,5.0
index_27521,1.0
index_27522,1.0
index_27523,5.0
index_27524,1.0
index_27525,5.0
index_27526,1.0
index_27527,5.0
index_27528,5.0
index_27529,1.0
index_27530,5.0
index_27531,5.0
index_27532,5.0
index_27533,1.0
index_27534,1.0
index_27535,5.0
index_27536,1.0
index_27537,1.0
index_27538,1.0
index_27539,1.0
index_27540,5.0
index_27541,1.0
index_27542,5.0
index_27543,5.0
index_27544,5.0
index_27545,5.0
index_27546,5.0
index_27547,5.0
index_27548,5.0
index_27549,1.0
index_27550,5.0
index_27551,5.0
index_27552,5.0
index_27553,5.0
index_27554,1.0
index_27555,1.0
index_27556,5.0
index_27557,1.0
index_27558,5.0
index_27559,1.0
index_27560,5.0
index_27561,1.0
index_27562,1.0
index_27563,1.0
index_27564,1.0
index_27565,5.0
index_27566,5.0
index_27567,1.0
index_27568,5.0
index_27569,1.0
index_27570,1.0
index_27571,1.0
index_27572,5.0
index_27573,5.0
index_27574,1.0
index_27575,5.0
index_27576,5.0
index_27577,5.0
index_27578,1.0
index_27579,5.0
index_27580,1.0
index_27581,1.0
index_27582,5.0
index_27583,5.0
index_27584,5.0
index_27585,1.0
index_27586,1.0
index_27587,5.0
index_27588,5.0
index_27589,1.0
index_27590,5.0
index_27591,5.0
index_27592,1.0
index_27593,1.0
index_27594,5.0
index_27595,1.0
index_27596,1.0
index_27597,5.0
index_27598,5.0
index_27599,5.0
index_27600,1.0
index_27601,1.0
index_27602,5.0
index_27603,5.0
index_27604,1.0
index_27605,5.0
index_27606,1.0
index_27607,1.0
index_27608,5.0
index_27609,1.0
index_27610,1.0
index_27611,5.0
index_27612,5.0
index_27613,5.0
index_27614,1.0
index_27615,1.0
index_27616,1.0
index_27617,5.0
index_27618,1.0
index_27619,5.0
index_27620,1.0
index_27621,1.0
index_27622,5.0
index_27623,5.0
index_27624,5.0
index_27625,5.0
index_27626,5.0
index_27627,5.0
index_27628,5.0
index_27629,1.0
index_27630,5.0
index_27631,5.0
index_27632,1.0
index_27633,1.0
index_27634,1.0
index_27635,5.0
index_27636,1.0
index_27637,5.0
index_27638,1.0
index_27639,5.0
index_27640,5.0
index_27641,1.0
index_27642,5.0
index_27643,1.0
index_27644,5.0
index_27645,5.0
index_27646,1.0
index_27647,1.0
index_27648,1.0
index_27649,5.0
index_27650,1.0
index_27651,1.0
index_27652,5.0
index_27653,1.0
index_27654,1.0
index_27655,5.0
index_27656,5.0
index_27657,1.0
index_27658,5.0
index_27659,1.0
index_27660,5.0
index_27661,5.0
index_27662,5.0
index_27663,5.0
index_27664,5.0
index_27665,1.0
index_27666,1.0
index_27667,1.0
index_27668,1.0
index_27669,5.0
index_27670,5.0
index_27671,5.0
index_27672,5.0
index_27673,5.0
index_27674,1.0
index_27675,1.0
index_27676,5.0
index_27677,1.0
index_27678,5.0
index_27679,1.0
index_27680,1.0
index_27681,5.0
index_27682,5.0
index_27683,1.0
index_27684,5.0
index_27685,5.0
index_27686,5.0
index_27687,1.0
index_27688,5.0
index_27689,5.0
index_27690,1.0
index_27691,5.0
index_27692,5.0
index_27693,1.0
index_27694,5.0
index_27695,1.0
index_27696,1.0
index_27697,1.0
index_27698,5.0
index_27699,1.0
index_27700,1.0
index_27701,1.0
index_27702,1.0
index_27703,1.0
index_27704,5.0
index_27705,5.0
index_27706,5.0
index_27707,5.0
index_27708,1.0
index_27709,1.0
index_27710,5.0
index_27711,1.0
index_27712,1.0
index_27713,1.0
index_27714,5.0
index_27715,5.0
index_27716,1.0
index_27717,5.0
index_27718,5.0
index_27719,1.0
index_27720,5.0
index_27721,1.0
index_27722,1.0
index_27723,5.0
index_27724,1.0
index_27725,1.0
index_27726,1.0
index_27727,5.0
index_27728,1.0
index_27729,5.0
index_27730,1.0
index_27731,5.0
index_27732,5.0
index_27733,5.0
index_27734,1.0
index_27735,5.0
index_27736,5.0
index_27737,1.0
index_27738,1.0
index_27739,1.0
index_27740,5.0
index_27741,5.0
index_27742,1.0
index_27743,1.0
index_27744,1.0
index_27745,1.0
index_27746,1.0
index_27747,5.0
index_27748,5.0
index_27749,5.0
index_27750,1.0
index_27751,5.0
index_27752,5.0
index_27753,1.0
index_27754,5.0
index_27755,5.0
index_27756,5.0
index_27757,5.0
index_27758,5.0
index_27759,5.0
index_27760,5.0
index_27761,1.0
index_27762,1.0
index_27763,1.0
index_27764,1.0
index_27765,1.0
index_27766,5.0
index_27767,5.0
index_27768,1.0
index_27769,5.0
index_27770,5.0
index_27771,5.0
index_27772,1.0
index_27773,5.0
index_27774,5.0
index_27775,1.0
index_27776,5.0
index_27777,5.0
index_27778,1.0
index_27779,1.0
index_27780,1.0
index_27781,1.0
index_27782,5.0
index_27783,5.0
index_27784,5.0
index_27785,5.0
index_27786,1.0
index_27787,5.0
index_27788,1.0
index_27789,5.0
index_27790,1.0
index_27791,1.0
index_27792,5.0
index_27793,1.0
index_27794,5.0
index_27795,1.0
index_27796,5.0
index_27797,1.0
index_27798,5.0
index_27799,5.0
index_27800,1.0
index_27801,5.0
index_27802,1.0
index_27803,1.0
index_27804,5.0
index_27805,5.0
index_27806,1.0
index_27807,5.0
index_27808,1.0
index_27809,1.0
index_27810,5.0
index_27811,1.0
index_27812,1.0
index_27813,5.0
index_27814,5.0
index_27815,5.0
index_27816,5.0
index_27817,5.0
index_27818,1.0
index_27819,1.0
index_27820,5.0
index_27821,5.0
index_27822,1.0
index_27823,5.0
index_27824,5.0
index_27825,5.0
index_27826,1.0
index_27827,1.0
index_27828,5.0
index_27829,5.0
index_27830,5.0
index_27831,5.0
index_27832,1.0
index_27833,1.0
index_27834,5.0
index_27835,1.0
index_27836,1.0
index_27837,5.0
index_27838,5.0
index_27839,5.0
index_27840,1.0
index_27841,1.0
index_27842,5.0
index_27843,5.0
index_27844,5.0
index_27845,5.0
index_27846,5.0
index_27847,5.0
index_27848,1.0
index_27849,1.0
index_27850,5.0
index_27851,5.0
index_27852,1.0
index_27853,5.0
index_27854,5.0
index_27855,5.0
index_27856,1.0
index_27857,1.0
index_27858,5.0
index_27859,5.0
index_27860,1.0
index_27861,5.0
index_27862,5.0
index_27863,5.0
index_27864,5.0
index_27865,5.0
index_27866,5.0
index_27867,1.0
index_27868,1.0
index_27869,1.0
index_27870,1.0
index_27871,1.0
index_27872,5.0
index_27873,1.0
index_27874,5.0
index_27875,5.0
index_27876,1.0
index_27877,1.0
index_27878,5.0
index_27879,1.0
index_27880,1.0
index_27881,5.0
index_27882,1.0
index_27883,5.0
index_27884,1.0
index_27885,1.0
index_27886,5.0
index_27887,5.0
index_27888,5.0
index_27889,5.0
index_27890,1.0
index_27891,5.0
index_27892,5.0
index_27893,5.0
index_27894,5.0
index_27895,5.0
index_27896,1.0
index_27897,5.0
index_27898,5.0
index_27899,5.0
index_27900,1.0
index_27901,1.0
index_27902,1.0
index_27903,5.0
index_27904,5.0
index_27905,1.0
index_27906,5.0
index_27907,5.0
index_27908,5.0
index_27909,5.0
index_27910,5.0
index_27911,5.0
index_27912,1.0
index_27913,5.0
index_27914,5.0
index_27915,1.0
index_27916,5.0
index_27917,5.0
index_27918,1.0
index_27919,1.0
index_27920,1.0
index_27921,5.0
index_27922,5.0
index_27923,1.0
index_27924,5.0
index_27925,5.0
index_27926,5.0
index_27927,5.0
index_27928,5.0
index_27929,1.0
index_27930,1.0
index_27931,1.0
index_27932,5.0
index_27933,1.0
index_27934,5.0
index_27935,1.0
index_27936,5.0
index_27937,1.0
index_27938,1.0
index_27939,1.0
index_27940,5.0
index_27941,5.0
index_27942,1.0
index_27943,5.0
index_27944,5.0
index_27945,5.0
index_27946,5.0
index_27947,5.0
index_27948,5.0
index_27949,5.0
index_27950,1.0
index_27951,1.0
index_27952,1.0
index_27953,1.0
index_27954,5.0
index_27955,5.0
index_27956,1.0
index_27957,1.0
index_27958,5.0
index_27959,5.0
index_27960,5.0
index_27961,5.0
index_27962,1.0
index_27963,5.0
index_27964,5.0
index_27965,1.0
index_27966,1.0
index_27967,1.0
index_27968,1.0
index_27969,1.0
index_27970,5.0
index_27971,5.0
index_27972,1.0
index_27973,5.0
index_27974,5.0
index_27975,1.0
index_27976,1.0
index_27977,5.0
index_27978,1.0
index_27979,5.0
index_27980,1.0
index_27981,5.0
index_27982,5.0
index_27983,1.0
index_27984,5.0
index_27985,5.0
index_27986,1.0
index_27987,5.0
index_27988,5.0
index_27989,5.0
index_27990,5.0
index_27991,5.0
index_27992,5.0
index_27993,5.0
index_27994,5.0
index_27995,5.0
index_27996,1.0
index_27997,1.0
index_27998,5.0
index_27999,5.0
index_28000,1.0
index_28001,5.0
index_28002,5.0
index_28003,1.0
index_28004,1.0
index_28005,1.0
index_28006,1.0
index_28007,5.0
index_28008,1.0
index_28009,5.0
index_28010,1.0
index_28011,1.0
index_28012,1.0
index_28013,5.0
index_28014,5.0
index_28015,1.0
index_28016,5.0
index_28017,5.0
index_28018,5.0
index_28019,5.0
index_28020,1.0
index_28021,5.0
index_28022,5.0
index_28023,5.0
index_28024,5.0
index_28025,1.0
index_28026,5.0
index_28027,1.0
index_28028,5.0
index_28029,5.0
index_28030,1.0
index_28031,1.0
index_28032,1.0
index_28033,5.0
index_28034,5.0
index_28035,5.0
index_28036,1.0
index_28037,5.0
index_28038,1.0
index_28039,1.0
index_28040,5.0
index_28041,1.0
index_28042,1.0
index_28043,5.0
index_28044,5.0
index_28045,5.0
index_28046,5.0
index_28047,5.0
index_28048,1.0
index_28049,5.0
index_28050,5.0
index_28051,1.0
index_28052,1.0
index_28053,5.0
index_28054,5.0
index_28055,5.0
index_28056,5.0
index_28057,5.0
index_28058,1.0
index_28059,5.0
index_28060,1.0
index_28061,5.0
index_28062,1.0
index_28063,1.0
index_28064,5.0
index_28065,5.0
index_28066,5.0
index_28067,5.0
index_28068,5.0
index_28069,5.0
index_28070,1.0
index_28071,5.0
index_28072,1.0
index_28073,1.0
index_28074,5.0
index_28075,1.0
index_28076,1.0
index_28077,1.0
index_28078,5.0
index_28079,5.0
index_28080,5.0
index_28081,5.0
index_28082,5.0
index_28083,1.0
index_28084,5.0
index_28085,1.0
index_28086,5.0
index_28087,5.0
index_28088,5.0
index_28089,1.0
index_28090,5.0
index_28091,1.0
index_28092,1.0
index_28093,1.0
index_28094,1.0
index_28095,5.0
index_28096,1.0
index_28097,5.0
index_28098,5.0
index_28099,5.0
index_28100,1.0
index_28101,1.0
index_28102,1.0
index_28103,5.0
index_28104,5.0
index_28105,1.0
index_28106,5.0
index_28107,1.0
index_28108,5.0
index_28109,1.0
index_28110,5.0
index_28111,1.0
index_28112,1.0
index_28113,5.0
index_28114,1.0
index_28115,1.0
index_28116,1.0
index_28117,1.0
index_28118,1.0
index_28119,1.0
index_28120,1.0
index_28121,1.0
index_28122,1.0
index_28123,1.0
index_28124,1.0
index_28125,5.0
index_28126,5.0
index_28127,1.0
index_28128,1.0
index_28129,5.0
index_28130,1.0
index_28131,5.0
index_28132,5.0
index_28133,5.0
index_28134,1.0
index_28135,5.0
index_28136,5.0
index_28137,5.0
index_28138,1.0
index_28139,5.0
index_28140,1.0
index_28141,1.0
index_28142,5.0
index_28143,5.0
index_28144,5.0
index_28145,5.0
index_28146,5.0
index_28147,5.0
index_28148,1.0
index_28149,5.0
index_28150,1.0
index_28151,5.0
index_28152,5.0
index_28153,1.0
index_28154,1.0
index_28155,5.0
index_28156,5.0
index_28157,1.0
index_28158,1.0
index_28159,5.0
index_28160,5.0
index_28161,5.0
index_28162,5.0
index_28163,5.0
index_28164,1.0
index_28165,1.0
index_28166,5.0
index_28167,5.0
index_28168,1.0
index_28169,1.0
index_28170,5.0
index_28171,5.0
index_28172,1.0
index_28173,1.0
index_28174,5.0
index_28175,1.0
index_28176,1.0
index_28177,5.0
index_28178,5.0
index_28179,5.0
index_28180,1.0
index_28181,1.0
index_28182,5.0
index_28183,1.0
index_28184,5.0
index_28185,1.0
index_28186,1.0
index_28187,1.0
index_28188,1.0
index_28189,1.0
index_28190,5.0
index_28191,1.0
index_28192,5.0
index_28193,5.0
index_28194,1.0
index_28195,1.0
index_28196,1.0
index_28197,1.0
index_28198,5.0
index_28199,1.0
index_28200,1.0
index_28201,5.0
index_28202,5.0
index_28203,5.0
index_28204,5.0
index_28205,5.0
index_28206,5.0
index_28207,5.0
index_28208,1.0
index_28209,5.0
index_28210,1.0
index_28211,5.0
index_28212,5.0
index_28213,1.0
index_28214,1.0
index_28215,5.0
index_28216,5.0
index_28217,5.0
index_28218,5.0
index_28219,5.0
index_28220,5.0
index_28221,1.0
index_28222,5.0
index_28223,5.0
index_28224,5.0
index_28225,5.0
index_28226,5.0
index_28227,5.0
index_28228,1.0
index_28229,1.0
index_28230,1.0
index_28231,1.0
index_28232,5.0
index_28233,5.0
index_28234,1.0
index_28235,1.0
index_28236,1.0
index_28237,1.0
index_28238,1.0
index_28239,5.0
index_28240,5.0
index_28241,5.0
index_28242,1.0
index_28243,5.0
index_28244,5.0
index_28245,1.0
index_28246,5.0
index_28247,5.0
index_28248,5.0
index_28249,1.0
index_28250,5.0
index_28251,5.0
index_28252,5.0
index_28253,5.0
index_28254,1.0
index_28255,5.0
index_28256,1.0
index_28257,5.0
index_28258,5.0
index_28259,5.0
index_28260,1.0
index_28261,5.0
index_28262,5.0
index_28263,1.0
index_28264,5.0
index_28265,5.0
index_28266,1.0
index_28267,5.0
index_28268,1.0
index_28269,5.0
index_28270,1.0
index_28271,5.0
index_28272,1.0
index_28273,5.0
index_28274,5.0
index_28275,5.0
index_28276,1.0
index_28277,5.0
index_28278,5.0
index_28279,5.0
index_28280,1.0
index_28281,1.0
index_28282,1.0
index_28283,5.0
index_28284,5.0
index_28285,1.0
index_28286,5.0
index_28287,1.0
index_28288,1.0
index_28289,1.0
index_28290,5.0
index_28291,1.0
index_28292,5.0
index_28293,1.0
index_28294,5.0
index_28295,5.0
index_28296,1.0
index_28297,5.0
index_28298,5.0
index_28299,5.0
index_28300,5.0
index_28301,1.0
index_28302,1.0
index_28303,5.0
index_28304,5.0
index_28305,5.0
index_28306,1.0
index_28307,1.0
index_28308,1.0
index_28309,1.0
index_28310,1.0
index_28311,1.0
index_28312,1.0
index_28313,1.0
index_28314,1.0
index_28315,1.0
index_28316,1.0
index_28317,1.0
index_28318,1.0
index_28319,1.0
index_28320,5.0
index_28321,5.0
index_28322,1.0
index_28323,5.0
index_28324,5.0
index_28325,5.0
index_28326,1.0
index_28327,5.0
index_28328,1.0
index_28329,1.0
index_28330,5.0
index_28331,5.0
index_28332,5.0
index_28333,1.0
index_28334,1.0
index_28335,1.0
index_28336,1.0
index_28337,5.0
index_28338,5.0
index_28339,1.0
index_28340,5.0
index_28341,5.0
index_28342,1.0
index_28343,5.0
index_28344,1.0
index_28345,5.0
index_28346,5.0
index_28347,5.0
index_28348,5.0
index_28349,1.0
index_28350,5.0
index_28351,1.0
index_28352,5.0
index_28353,5.0
index_28354,5.0
index_28355,1.0
index_28356,1.0
index_28357,5.0
index_28358,1.0
index_28359,5.0
index_28360,5.0
index_28361,5.0
index_28362,5.0
index_28363,1.0
index_28364,5.0
index_28365,5.0
index_28366,1.0
index_28367,5.0
index_28368,5.0
index_28369,1.0
index_28370,5.0
index_28371,1.0
index_28372,5.0
index_28373,1.0
index_28374,5.0
index_28375,5.0
index_28376,1.0
index_28377,5.0
index_28378,5.0
index_28379,5.0
index_28380,5.0
index_28381,5.0
index_28382,1.0
index_28383,1.0
index_28384,1.0
index_28385,1.0
index_28386,1.0
index_28387,1.0
index_28388,1.0
index_28389,5.0
index_28390,1.0
index_28391,1.0
index_28392,5.0
index_28393,5.0
index_28394,1.0
index_28395,5.0
index_28396,1.0
index_28397,5.0
index_28398,1.0
index_28399,1.0
index_28400,1.0
index_28401,5.0
index_28402,1.0
index_28403,1.0
index_28404,5.0
index_28405,5.0
index_28406,1.0
index_28407,5.0
index_28408,5.0
index_28409,1.0
index_28410,5.0
index_28411,5.0
index_28412,5.0
index_28413,5.0
index_28414,5.0
index_28415,1.0
index_28416,1.0
index_28417,5.0
index_28418,5.0
index_28419,1.0
index_28420,5.0
index_28421,1.0
index_28422,1.0
index_28423,1.0
index_28424,1.0
index_28425,1.0
index_28426,1.0
index_28427,5.0
index_28428,1.0
index_28429,5.0
index_28430,1.0
index_28431,5.0
index_28432,1.0
index_28433,1.0
index_28434,1.0
index_28435,5.0
index_28436,5.0
index_28437,1.0
index_28438,5.0
index_28439,5.0
index_28440,5.0
index_28441,5.0
index_28442,1.0
index_28443,1.0
index_28444,5.0
index_28445,1.0
index_28446,1.0
index_28447,1.0
index_28448,5.0
index_28449,5.0
index_28450,5.0
index_28451,1.0
index_28452,5.0
index_28453,5.0
index_28454,5.0
index_28455,5.0
index_28456,1.0
index_28457,5.0
index_28458,5.0
index_28459,1.0
index_28460,1.0
index_28461,5.0
index_28462,1.0
index_28463,1.0
index_28464,1.0
index_28465,5.0
index_28466,1.0
index_28467,5.0
index_28468,5.0
index_28469,1.0
index_28470,5.0
index_28471,5.0
index_28472,1.0
index_28473,1.0
index_28474,5.0
index_28475,1.0
index_28476,5.0
index_28477,5.0
index_28478,5.0
index_28479,5.0
index_28480,5.0
index_28481,5.0
index_28482,1.0
index_28483,1.0
index_28484,5.0
index_28485,5.0
index_28486,1.0
index_28487,5.0
index_28488,1.0
index_28489,5.0
index_28490,1.0
index_28491,5.0
index_28492,5.0
index_28493,5.0
index_28494,1.0
index_28495,5.0
index_28496,1.0
index_28497,5.0
index_28498,1.0
index_28499,5.0
index_28500,5.0
index_28501,5.0
index_28502,5.0
index_28503,5.0
index_28504,5.0
index_28505,1.0
index_28506,1.0
index_28507,5.0
index_28508,5.0
index_28509,1.0
index_28510,5.0
index_28511,1.0
index_28512,5.0
index_28513,5.0
index_28514,5.0
index_28515,5.0
index_28516,1.0
index_28517,5.0
index_28518,5.0
index_28519,1.0
index_28520,1.0
index_28521,5.0
index_28522,5.0
index_28523,1.0
index_28524,5.0
index_28525,1.0
index_28526,1.0
index_28527,1.0
index_28528,1.0
index_28529,1.0
index_28530,1.0
index_28531,1.0
index_28532,5.0
index_28533,5.0
index_28534,5.0
index_28535,5.0
index_28536,5.0
index_28537,1.0
index_28538,5.0
index_28539,1.0
index_28540,5.0
index_28541,5.0
index_28542,1.0
index_28543,1.0
index_28544,5.0
index_28545,5.0
index_28546,5.0
index_28547,5.0
index_28548,5.0
index_28549,5.0
index_28550,5.0
index_28551,1.0
index_28552,5.0
index_28553,5.0
index_28554,5.0
index_28555,5.0
index_28556,1.0
index_28557,5.0
index_28558,5.0
index_28559,5.0
index_28560,1.0
index_28561,5.0
index_28562,5.0
index_28563,5.0
index_28564,5.0
index_28565,5.0
index_28566,5.0
index_28567,1.0
index_28568,5.0
index_28569,1.0
index_28570,5.0
index_28571,1.0
index_28572,5.0
index_28573,5.0
index_28574,5.0
index_28575,1.0
index_28576,1.0
index_28577,1.0
index_28578,1.0
index_28579,1.0
index_28580,1.0
index_28581,5.0
index_28582,1.0
index_28583,1.0
index_28584,1.0
index_28585,5.0
index_28586,1.0
index_28587,5.0
index_28588,5.0
index_28589,5.0
index_28590,1.0
index_28591,5.0
index_28592,5.0
index_28593,5.0
index_28594,1.0
index_28595,5.0
index_28596,1.0
index_28597,5.0
index_28598,1.0
index_28599,5.0
index_28600,1.0
index_28601,1.0
index_28602,5.0
index_28603,5.0
index_28604,5.0
index_28605,5.0
index_28606,5.0
index_28607,1.0
index_28608,1.0
index_28609,5.0
index_28610,1.0
index_28611,5.0
index_28612,5.0
index_28613,5.0
index_28614,5.0
index_28615,5.0
index_28616,1.0
